PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
28,103649290,44590059,CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)NC(=O)C3=CC=CC=C3N)N,Unspecified,,,,36.84,Km,=,36840,nM
29,103649292,44590061,C[C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N,Active,,,,8.81,Km,=,8810,nM
30,103649292,44590061,C[C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,0.83,/min
31,103649295,44590064,C[C@H]([C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)C2=CC=CC=C2N)O,Unspecified,,,,,Kcat,=,0.46,/min
32,103649295,44590064,C[C@H]([C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)C2=CC=CC=C2N)O,Unspecified,,,,15.23,Km,=,15230,nM
33,103649297,44590066,C1=CC=C(C(=C1)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)N,Unspecified,,,,,Kcat,=,0.77,/min
34,103649297,44590066,C1=CC=C(C(=C1)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)N,Unspecified,,,,22.89,Km,=,22890,nM
35,103649298,44590067,C[C@@H](C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)C3=CC=CC=C3N,Unspecified,,,,,Kcat,=,1.86,/min
36,103649298,44590067,C[C@@H](C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)C3=CC=CC=C3N,Unspecified,,,,22.33,Km,=,22330,nM
37,103649299,44590068,C1C[C@H](N(C1)C(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CC4=CC(=C(C=C4)O)[N+](=O)[O-])C(=O)N,Unspecified,,,,,Kcat,=,0.37,/min
38,103649299,44590068,C1C[C@H](N(C1)C(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CC4=CC(=C(C=C4)O)[N+](=O)[O-])C(=O)N,Unspecified,,,,13.41,Km,=,13410,nM
39,103649300,44590069,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](C)NC(=O)CNC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,4.95,/min
40,103649300,44590069,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](C)NC(=O)CNC(=O)C3=CC=CC=C3N)O,Unspecified,,,,17.43,Km,=,17430,nM
41,103649301,44590070,CC(C)C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC3=CN=CN3)NC(=O)C4=CC=CC=C4N,Active,,,,8.83,Km,=,8830,nM
42,103649301,44590070,CC(C)C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC3=CN=CN3)NC(=O)C4=CC=CC=C4N,Unspecified,,,,,Kcat,=,0.37,/min
43,103649302,44590071,C1C[C@H](N(C1)C(=O)[C@H](CO)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N)C(=O)N[C@@H](CC4=CN=CN4)C(=O)N[C@@H](CC5=CC(=C(C=C5)O)[N+](=O)[O-])C(=O)N,Unspecified,,,,,Kcat,=,0.38,/min
44,103649302,44590071,C1C[C@H](N(C1)C(=O)[C@H](CO)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N)C(=O)N[C@@H](CC4=CN=CN4)C(=O)N[C@@H](CC5=CC(=C(C=C5)O)[N+](=O)[O-])C(=O)N,Unspecified,,,,16.66,Km,=,16660,nM
45,103649303,44590072,C[C@H]([C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C4=CC=CC=C4N)O,Unspecified,,,,,Kcat,=,1.88,/min
46,103649303,44590072,C[C@H]([C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C4=CC=CC=C4N)O,Unspecified,,,,18.06,Km,=,18060,nM
47,103649304,44590073,CC(C)C[C@@H](C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)C3=CC=CC=C3N,Unspecified,,,,,Kcat,=,3.19,/min
48,103649304,44590073,CC(C)C[C@@H](C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)C3=CC=CC=C3N,Unspecified,,,,12.26,Km,=,12260,nM
49,103649305,44590074,C[C@H]([C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,0.21,/min
50,103649305,44590074,C[C@H]([C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,36.69,Km,=,36690,nM
51,103649307,44590076,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,0.73,/min
52,103649307,44590076,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,36.54,Km,=,36540,nM
53,103649309,44590078,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)N)NC(=O)C3=CC=CC=C3N,Unspecified,,,,,Kcat,=,1.84,/min
54,103649309,44590078,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)N)NC(=O)C3=CC=CC=C3N,Unspecified,,,,24.75,Km,=,24750,nM
55,103649310,44590079,C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C4=CC=CC=C4N,Unspecified,,,,,Kcat,=,8.17,/min
56,103649310,44590079,C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C4=CC=CC=C4N,Unspecified,,,,20.03,Km,=,20030,nM
57,103649311,44590080,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)CNC(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,4.13,/min
58,103649311,44590080,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)CNC(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N,Unspecified,,,,21.04,Km,=,21040,nM
59,103649312,44590081,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N,Unspecified,,,,,Kcat,=,0.53,/min
60,103649312,44590081,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N,Unspecified,,,,112.33,Km,=,112330,nM
61,103649313,44590082,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)CNC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,2.21,/min
62,103649313,44590082,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)CNC(=O)C2=CC=CC=C2N,Unspecified,,,,15.38,Km,=,15380,nM
63,103649314,44590083,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N)O,Unspecified,,,,,Kcat,=,6.33,/min
64,103649314,44590083,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N)O,Unspecified,,,,17.39,Km,=,17390,nM
65,103649315,44590084,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,0.34,/min
66,103649315,44590084,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,54.56,Km,=,54560,nM
67,103649316,44590085,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N,Unspecified,,,,,Kcat,=,0.29,/min
68,103649316,44590085,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N,Unspecified,,,,33.75,Km,=,33750,nM
69,103649318,44590087,C[C@H]([C@@H](C(=O)NCC(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,0.18,/min
70,103649318,44590087,C[C@H]([C@@H](C(=O)NCC(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,11.3,Km,=,11300,nM
71,103649319,44590088,CC(C)C[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,0.54,/min
72,103649319,44590088,CC(C)C[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C2=CC=CC=C2N,Unspecified,,,,53.82,Km,=,53820,nM
73,103649320,44590089,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(=O)N)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,1.37,/min
74,103649320,44590089,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(=O)N)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,24.74,Km,=,24740,nM
75,103649321,44590090,C[C@@H](C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)C4=CC=CC=C4N,Unspecified,,,,,Kcat,=,1.69,/min
76,103649321,44590090,C[C@@H](C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)C4=CC=CC=C4N,Unspecified,,,,11.49,Km,=,11490,nM
77,103649322,44590091,C1C[C@H](N(C1)C(=O)CNC(=O)C2=CC=CC=C2N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC4=CC(=C(C=C4)O)[N+](=O)[O-])C(=O)N,Unspecified,,,,,Kcat,=,1.2,/min
78,103649322,44590091,C1C[C@H](N(C1)C(=O)CNC(=O)C2=CC=CC=C2N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC4=CC(=C(C=C4)O)[N+](=O)[O-])C(=O)N,Unspecified,,,,16.92,Km,=,16920,nM
79,103649323,44590092,C[C@@H](C(=O)NCC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,9.98,/min
80,103649323,44590092,C[C@@H](C(=O)NCC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Unspecified,,,,25.5,Km,=,25500,nM
81,103649324,44590093,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CO)NC(=O)C5=CC=CC=C5N,Unspecified,,,,,Kcat,=,1.94,/min
82,103649324,44590093,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CO)NC(=O)C5=CC=CC=C5N,Unspecified,,,,12.58,Km,=,12580,nM
