PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
22,336888034,127038865,C1=CC(=CC=C1COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=C(S3)Cl)Cl,Active,,,,0.371,IC50,=,371,nM,
23,336888035,127038866,CC(C)(C)C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=C(S3)Cl,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
24,336888036,127038867,C1=CC(=CC=C1COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=C(C=CS3)Cl)Cl,Active,,,,0.821,IC50,=,821,nM,
25,336888419,127039151,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC(=CS3)C4=CC=CC=C4,Active,,,,0.398,IC50,=,398,nM,
26,336888459,127039185,CC(C)(C)C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=C(C=CS3)Cl,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
27,336888460,127039186,C1=CC(=CC=C1COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC4=C(S3)SC=C4)C(F)(F)F,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
28,336888461,127039187,C1=CC=C2C(=C1)C=C(S2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C3=CC=C(C=C3)OCC4=CC=C(C=C4)C(F)(F)F)C(=O)N,Active,,,,0.604,IC50,=,604,nM,
29,336888462,127039188,C1=CC=C2C(=C1)C=C(S2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C3=CC=C(C=C3)OCC4=CC=CC=C4C(F)(F)F)C(=O)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
30,336888811,127039442,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CN=CS3,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
31,336888812,127039443,C1CCC(CC1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
32,336888813,127039444,C1CCC(C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
33,336888844,127039475,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=C(S3)C4=CC=CC=C4,Active,,,,0.36,IC50,=,360,nM,
34,336888859,127039493,C1=CC=C(C=C1)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C2=CC=CC=C2,Active,,,,3.78,IC50,=,3780,nM,
35,336888860,127039494,C1=CC=C(C=C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C2=CC=C(C=C2)O)C(=O)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
36,336888890,127039520,C1=CC=C2C(=C1)C=C(S2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C3=CC=C(C=C3)OCC4=C(C=CC=C4Cl)Cl)C(=O)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
37,336889222,127039757,C1=CC=C(C=C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC(=C(C=C3)Cl)Cl)C(=O)N,Active,,,,0.615,IC50,=,615,nM,
38,336889223,127039758,COC1=CC=CC(=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=CC=C3,Active,,,,0.804,IC50,=,804,nM,
39,336889244,127039770,C1CC(C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)N,Active,,,,0.434,IC50,=,434,nM,
40,336889294,127039816,C1=CC(=CC=C1COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=NC=CS3)C(F)(F)F,Active,,,,0.05,IC50,=,50,nM,
41,336889294,127039816,C1=CC(=CC=C1COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=NC=CS3)C(F)(F)F,Active,,,,0.039,Ki,=,39,nM,
42,336889295,127039817,COC1=CC=CC(=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=CS3,Active,,,,0.231,IC50,=,231,nM,
43,336889296,127039818,C1=CSC(=C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC=C(C=C3)Br)C(=O)N,Active,,,,0.15,IC50,=,150,nM,
44,336889617,127040072,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)NC(=O)C3=CC=CC=C3,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
45,336889618,127040073,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCCN)NC(=O)C3=CC=CC=C3,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
46,336889653,127040105,CC1=CC(=CC=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=CC=C3,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
47,336889654,127040106,CC(C)(C)C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=CC=C3,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
48,336889689,127040128,C1CC1C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)N,Active,,,,1.661,IC50,=,1661,nM,
49,336889690,127040129,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=C(C=CS3)Cl,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
50,336889726,127040160,C1=CSC(=C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC(=C(C=C3)Cl)Cl)C(=O)N,Active,,,,0.079,IC50,=,79,nM,
51,336889727,127040161,C1=CSC(=C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C2=CC=C(C=C2)OCC(=O)C3=CC=C(C=C3)Br)C(=O)N,Active,,,,0.487,IC50,=,487,nM,
52,336889728,127040162,CC(C)(C)C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC4=C(S3)C=CS4,Unspecified,,,,15.92,IC50,=,15920,nM,
53,336889729,127040163,C1=CC(=C(C(=C1)Cl)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC4=C(S3)C=CS4)Cl,Active,,,,0.785,IC50,=,785,nM,
54,336890050,127040422,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)N)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)C3=CC=CC=C3,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
55,336890051,127040423,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCCN)NC(=O)C3=CC=CC=C3,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
56,336890125,127040493,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=C(S3)Cl,Active,,,,0.457,IC50,=,457,nM,
57,336890126,127040494,CC1=CC=C(S1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
58,336890133,127040497,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=C(C=C3)F,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
59,336890134,127040498,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC(=CC=C3)F,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
60,336890150,127040511,C1=CC(=CC=C1COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC4=C(S3)C=CS4)Cl,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
61,336890151,127040512,C1=CC=C(C(=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC4=C(S3)C=CS4)C(F)(F)F,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
62,336890152,127040513,COC1=CC=CC(=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=C(S3)C4=CC=CS4,Active,,,,0.557,IC50,=,557,nM,
63,336890153,127040514,C1=CSC(=C1)C2=CC=C(S2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C3=CC=C(C=C3)OCC4=CC(=C(C=C4)Cl)Cl)C(=O)N,Active,,,,0.365,IC50,=,365,nM,
64,336890501,127040762,C1=CC=C(C=C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC=C(C=C3)C(F)(F)F)C(=O)N,Active,,,,0.224,IC50,=,224,nM,
65,336890502,127040763,C1=CC=C(C=C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC=C(C=C3)OC(F)(F)F)C(=O)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
66,336890560,127040805,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=CC=C3F,Active,,,,1.294,IC50,=,1294,nM,
67,336890561,127040806,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=CC=C3C(F)(F)F,Active,,,,0.434,IC50,=,434,nM,
68,336890566,127040811,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=CC(=C3)C=O,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
69,336890567,127040812,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=C(C=C3)C=O,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
70,336890568,127040813,CC(=O)C1=CC=C(C=C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
71,336890569,127040814,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)/C=C/C3=CC=CC=C3,Active,,,,0.561,IC50,=,561,nM,
72,336890572,127040817,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)/C=C/C3=CC=C(C=C3)Cl,Active,,,,0.368,IC50,=,368,nM,
73,336890573,127040818,C1=CC=C(C=C1)CCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
74,336890574,127040819,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC4=C(S3)SC=C4,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
75,336890575,127040820,C1=CC=C(C=C1)C2=CSC(=C2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C3=CC=C(C=C3)OCC4=C(C=CC=C4Cl)Cl)C(=O)N,Active,,,,0.221,IC50,=,221,nM,
76,336890931,127041096,C1=CC=C(C=C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC=CC=C3Br)C(=O)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
77,336890932,127041097,C1=CC=C(C=C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC=CC=C3C(F)(F)F)C(=O)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
78,336891005,127041151,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC4=C(S3)C=CS4,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
79,336891395,127041429,C1=CC=C(C=C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC4=CC=CC=C4C=C3)C(=O)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
80,336891396,127041430,C1=CC=C(C=C1)C(=O)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=CC=C3,Active,,,,0.508,IC50,=,508,nM,
81,336891397,127041431,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CN=CC=C3,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
82,336891398,127041432,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=CO3,Active,,,,0.507,IC50,=,507,nM,
83,336893096,127042681,C1=CC=C(C=C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
84,336893535,127042987,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=CC=C3,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
85,336893536,127042988,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=CC=C3,Active,,,,0.728,IC50,=,728,nM,
86,336893536,127042988,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=CC=C3,Active,,,,0.536,Ki,=,536,nM,
87,336893537,127042989,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)C3=CC=CC=C3,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
88,336893538,127042990,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=CC=C3,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
