PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
27,504821207,172458025,CS(=O)(=O)NC1=C(C=C(C=C1)OC2=CC(=CC=C2)Br)C(=O)NCC3=CC=CC=C3,Unspecified,,,,66.4,CC50,=,66400,nM,
28,504822905,172459183,C1=CC=C(C=C1)CNC(=O)C2=C(C=CC(=C2)OC3=CC(=CC=C3)Br)NS(=O)(=O)C4=CN=CC=C4,Inconclusive,,,Potential missing data,,CC50,,,,Not Determined
29,504823027,168355525,CCCOC1=CC(=C(C=C1)NS(=O)(=O)C2=CC=CC3=C2N=CC=C3)C(=O)NCC4=CC=CC=C4,Unspecified,,,,100,CC50,>,100000,nM,
30,504823182,172459377,CCC1=CC(=CC=C1)OC2=CC(=C(C=C2)NS(=O)(=O)C)C(=O)NCC3=CC=CC=C3,Unspecified,,,,78.6,CC50,=,78600,nM,
31,504825638,172461079,CCCOC1=CC(=C(C=C1)NS(=O)(=O)C2=CC=CC3=C2N=CC=C3)C(=O)NC4CCCC5=CC=CC=C45,Unspecified,,,,100,CC50,>,100000,nM,
32,504825999,172461318,C1=CC=C(C=C1)CNC(=O)C2=C(C=CC(=C2)OC3=CC=CC=C3)NS(=O)(=O)C4=CC=CC5=C4N=CC=C5,Unspecified,,,,100,CC50,>,100000,nM,
33,504826842,172461932,CCCOC1=CC(=C(C=C1)NS(=O)(=O)C2=CC=CC3=C2N=CC=C3)C(=O)NC4CC4,Unspecified,,,,100,CC50,>,100000,nM,
34,504827566,172462411,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)OC3=CC(=CC=C3)Br)NS(=O)(=O)C4=CC=CC5=C4N=CC=C5,Unspecified,,,,64.7,CC50,=,64700,nM,
35,504827789,172462562,CCC1=CC(=CC=C1)OC2=CC(=C(C=C2)NS(=O)(=O)C)C(=O)NCC3=CC(=C(C=C3)F)F,Unspecified,,,,41.1,CC50,=,41100,nM,
36,504830661,172464571,CCCOC1=CC(=C(C=C1)NS(=O)(=O)C2=CC=CC3=C2N=CC=C3)C(=O)NCCC4=CC=CC=C4,Unspecified,,,,100,CC50,>,100000,nM,
37,504830704,172464588,CCC1=CC(=CC=C1)OC2=CC(=C(C=C2)NS(=O)(=O)C3=CC=CC4=C3N=CC=C4)C(=O)NCC5=CC=CC=C5,Unspecified,,,,100,CC50,>,100000,nM,
38,504833124,172466313,CCCOC1=CC(=C(C=C1)NS(=O)(=O)C2=CC=CC3=C2N=CC=C3)C(=O)N4CCC5=CC=CC=C5C4,Unspecified,,,,100,CC50,>,100000,nM,
39,504839831,172470985,CCCOC1=CC(=C(C=C1)NS(=O)(=O)C2=CC=CC3=CC=CC=C32)C(=O)NCC4=CC=CC=C4,Inconclusive,,,Potential missing data,,CC50,,,,Not Determined
