PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
22,469809201,164616543,CN(CCCN1C2=C(C3=C1C=CC(=C3)C4=CC(=CC=C4)/C(=N/O)/N)C=C(C=C2)C5=CC(=CC=C5)/C(=N/O)/N)C,Inactive,,,Potential missing data,,EC50,,,,Not Active
23,469809379,164616675,C1=CC=NC(=C1)OCC(O)CN2C3=C(C4=C2C=CC(=C4)C5=CC(=CC=C5)/C(=N/O)/N)C=C(C=C3)C6=CC(=CC=C6)/C(=N/O)/N,Unspecified,,,,33.9,EC50,=,33900,nM,
24,469809797,164617000,C1=CC(=CC(=C1)/C(=N/O)/N)C2=CC3=C(N(C4=C3C=C(C=C4)C5=CC(=CC=C5)/C(=N/O)/N)CCCCOC6=CC7=C(C=CC(=O)N7)C=C6)C=C2,Active,,,,8.9,EC50,=,8900,nM,
25,469810835,164617729,COC1=CC(=C(C=C1)S(=O)(=O)N2C3=C(C4=C2C=CC(=C4)C5=CC(=CC=C5)/C(=N/O)/N)C=C(C=C3)C6=CC(=CC=C6)/C(=N/O)/N)OC,Active,,,,1.8,EC50,=,1800,nM,
26,469811083,164617907,COC1=CC=C(C=C1)S(=O)(=O)N2C3=C(C4=C2C=CC(=C4)C5=CC(=CC=C5)/C(=N/O)/N)C=C(C=C3)C6=CC(=CC=C6)/C(=N/O)/N,Active,,,,9.6,EC50,=,9600,nM,
27,469811102,164617920,C1=CC=C(C(=C1)OC(F)(F)F)S(=O)(=O)N2C3=C(C4=C2C=CC(=C4)C5=CC(=CC=C5)/C(=N/O)/N)C=C(C=C3)C6=CC(=CC=C6)/C(=N/O)/N,Active,,,,1.9,EC50,=,1900,nM,
28,469811390,164618135,COC1=C(C=C(C=C1)S(=O)(=O)N2C3=C(C4=C2C=CC(=C4)C5=CC(=CC=C5)/C(=N/O)/N)C=C(C=C3)C6=CC(=CC=C6)/C(=N/O)/N)F,Active,,,,2.7,EC50,=,2700,nM,
29,469811431,164618166,CN1C2=C(C3=C1C=CC(=C3)C4=CC(=CC=C4)/C(=N/O)/N)C=C(C=C2)C5=CC(=CC=C5)/C(=N/O)/N,Inactive,,,Potential missing data,,EC50,,,,Not Active
30,469811914,164618505,C1=CC(=CC(=C1)/C(=N/O)/N)C2=CC3=C(N(C4=C3C=C(C=C4)C5=CC(=CC=C5)/C(=N/O)/N)S(=O)(=O)C6=CC(=CC=C6)Br)C=C2,Active,,,,2.4,EC50,=,2400,nM,
31,469813186,164619431,COC1=CC=CC(=C1)CN2C3=C(C=C(C=C3)C4=CC(=CC=C4)C5=NOC(=O)N5)C6=C2C=CC(=C6)C7=CC(=CC=C7)C8=NOC(=O)N8,Unspecified,,,,14.5,EC50,=,14500,nM,
32,469814027,164620020,C1=CC=C(C(=C1)S(=O)(=O)N2C3=C(C4=C2C=CC(=C4)C5=CC(=CC=C5)/C(=N/O)/N)C=C(C=C3)C6=CC(=CC=C6)/C(=N/O)/N)Br,Active,,,,7.6,EC50,=,7600,nM,
33,469814185,164620143,C1=CC(=CC(=C1)/C(=N/O)/N)C2=CC3=C(N(C4=C3C=C(C=C4)C5=CC(=CC=C5)/C(=N/O)/N)S(=O)(=O)C6=CC(=CC(=C6)F)Br)C=C2,Unspecified,,,,17.3,EC50,=,17300,nM,
34,469816495,164621817,C1=CC=C(C(=C1)S(=O)(=O)N2C3=C(C4=C2C=CC(=C4)C5=CC(=CC=C5)/C(=N/O)/N)C=C(C=C3)C6=CC(=CC=C6)/C(=N/O)/N)Cl,Active,,,,2.7,EC50,=,2700,nM,
35,469816687,164621969,C1=CC=C(C(=C1)OC(F)(F)F)S(=O)(=O)N2C3=C(C=C(C=C3)C4=CC(=CC=C4)C(=N)N)C5=C2C=CC(=C5)C6=CC(=CC=C6)C(=N)N,Active,,,,5.6,EC50,=,5600,nM,
36,469817819,164622785,C1=CC(=CC(=C1)/C(=N/O)/N)C2=CC3=C(N(C4=C3C=C(C=C4)C5=CC(=CC=C5)/C(=N/O)/N)CC(O)CS(=O)(=O)C6=CC=CC(=C6)F)C=C2,Active,,,,8.7,EC50,=,8700,nM,
37,469819759,164624197,C1=CC(=CC(=C1)/C(=N/O)/N)C2=CC3=C(N(C4=C3C=C(C=C4)C5=CC(=CC=C5)/C(=N/O)/N)S(=O)(=O)C6=CC=C(C=C6)Br)C=C2,Active,,,,5.4,EC50,=,5400,nM,
38,469820227,164624525,C1=CC(=CC(=C1)/C(=N/O)/N)C2=CC3=C(N(C4=C3C=C(C=C4)C5=CC(=CC=C5)/C(=N/O)/N)CC6=CC(=C(C=C6)Br)F)C=C2,Active,,,,1.4,EC50,=,1400,nM,
39,469821084,164625135,COC1=CC=C(C=C1)S(=O)(=O)N2C3=C(C=C(C=C3)C4=CC(=CC=C4)C(=N)N)C5=C2C=CC(=C5)C6=CC(=CC=C6)C(=N)N,Active,,,,9.5,EC50,=,9500,nM,
40,469821314,164625293,C1=CC(=CC(=C1)/C(=N/O)/N)C2=CC3=C(N(C4=C3C=C(C=C4)C5=CC(=CC=C5)/C(=N/O)/N)CC6=CC=C(C=C6)F)C=C2,Active,,,,8.1,EC50,=,8100,nM,
41,469822882,164626115,CC1=C(C=CC(=C1)S(=O)(=O)N2C3=C(C4=C2C=CC(=C4)C5=CC(=CC=C5)/C(=N/O)/N)C=C(C=C3)C6=CC(=CC=C6)/C(=N/O)/N)OC,Active,,,,3.1,EC50,=,3100,nM,
42,469824005,164626706,C1=CC(=CC(=C1)C(=N)N)C2=CC3=C(C=C2)N(C4=C3C=C(C=C4)C5=CC(=CC=C5)C(=N)N)S(=O)(=O)C6=CC=CC(=C6)OC(F)(F)F,Active,,,,8.1,EC50,=,8100,nM,
43,469824677,164626970,COC1=CC=CC(=C1)CN2C3=C(C4=C2C=CC(=C4)C5=CC(=CC=C5)/C(=N/O)/N)C=C(C=C3)C6=CC(=CC=C6)/C(=N/O)/N,Active,,,,1.8,EC50,=,1800,nM,
44,469825146,164627224,COC1=C(C=C(C=C1)Br)S(=O)(=O)N2C3=C(C4=C2C=CC(=C4)C5=CC(=CC=C5)/C(=N/O)/N)C=C(C=C3)C6=CC(=CC=C6)/C(=N/O)/N,Active,,,,4.9,EC50,=,4900,nM,
45,469825993,164627676,COC1=C(C=C(C=C1)F)S(=O)(=O)N2C3=C(C4=C2C=CC(=C4)C5=CC(=CC=C5)/C(=N/O)/N)C=C(C=C3)C6=CC(=CC=C6)/C(=N/O)/N,Active,,,,2.8,EC50,=,2800,nM,
46,469826666,164628064,COC1=CC(=CC=C1)S(=O)(=O)N2C3=C(C4=C2C=CC(=C4)C5=CC(=CC=C5)/C(=N/O)/N)C=C(C=C3)C6=CC(=CC=C6)/C(=N/O)/N,Active,,,,8.7,EC50,=,8700,nM,
