PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
27,520071633,177662357,C1C2=C(C=CC(=C2)C(=O)NC3=CC4=C(CNC4)C=C3)NC1=O,Active,,,,8.206,IC50,=,8206,nM,
28,520071633,177662357,C1C2=C(C=CC(=C2)C(=O)NC3=CC4=C(CNC4)C=C3)NC1=O,Unspecified,,,,14.015,IC50,=,14015,nM,
29,520071656,177662380,CNC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC(=CC(=C3)C4=NNN=N4)CN,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
30,520072287,177662514,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=C(NC4=CC=C3)C(F)(F)F,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
31,520072296,177662523,C1CNCCC1C2=CNC3=C2C=C(C=C3)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,36.746,IC50,=,36746,nM,
32,520072302,172991051,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Br)NC(=O)N4,Unspecified,,,,38.67,IC50,=,38670,nM,
33,520072342,177662566,CC(C)CNC(=O)C1=C(C=CC(=C1)Cl)NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl,Unspecified,,,,15.022,IC50,=,15022,nM,
34,520072346,177662570,CC(C)NC(=O)[C@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(C=C3)[C@H](NC4)CC=C,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
35,520072354,177662578,C1C(CN1)C2=C3C=CC=C(C3=NN2)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,32.175,IC50,=,32175,nM,
36,520072378,177662602,C1[C@@H]([C@H](CN1CC2=CC=CC=C2)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)C5=CC=CC(=C5)C6=NNN=N6,Active,,,,6.834,IC50,=,6834,nM,
37,520072379,177662603,C1C2=C(CN1)C=C(C=C2)NCC3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,38.774,IC50,=,38774,nM,
38,520073024,177662731,CC1=CC(=CC=C1)C2=NC3=C(C=C(C=C3N2)F)C(=O)NC4=CC5=C(CNC5)C=C4,Active,,,,5.904,IC50,=,5904,nM,
39,520073090,177662795,C1C2=C(C=C(C=C2NC1=O)Br)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,87.949,IC50,=,87949,nM,
40,520073109,177662814,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC=CC4=C3NN=C4,Unspecified,,,,44.972,IC50,=,44972,nM,
41,520073897,177662955,CC1=CC=CC=C1C2=NC3=C(C=C(C=C3N2)F)C(=O)NC4=CC5=C(CNC5)C=C4,Active,,,,3.243,IC50,=,3243,nM,
42,520073909,177662967,C1C2=C(CN1)C(=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)F)Br,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
43,520073948,177663003,COCCNC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
44,520073949,172991038,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NCC(F)F)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
45,520073949,172991038,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NCC(F)F)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
46,520073949,172991038,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NCC(F)F)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
47,520073950,177663004,C1CNCC2=C1C=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
48,520073993,177663047,C1C2=CC(=C(C=C2CN1)Br)NC(=O)C3=C4C=NNC4=CC(=C3)F,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
49,520074683,172991034,C1C2=C(CN1)C=C(C=C2)N[C@@H](C#N)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
50,520074689,177663176,COC1=CC=CC(=C1)C2=NC3=C(C=C(C=C3N2)F)C(=O)NC4=CC5=C(CNC5)C=C4,Active,,,,5.321,IC50,=,5321,nM,
51,520074697,177663184,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=C4C=CNC4=CC(=C3)F)C(=O)NCC(F)F,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
52,520074714,177663200,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C3=CC4=C(C=C3)NC(=C4)C(=O)O)Cl,Active,,,,6.916,IC50,=,6916,nM,
53,520074732,177663216,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C(=CS4)C5=CC=CC(=C5)CN,Unspecified,,,,43.725,IC50,=,43725,nM,
54,520074733,177663217,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC(=CC=C5)F,Active,,,,3.733,IC50,=,3733,nM,
55,520074736,177663220,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC=CC=C5F,Active,,,,5.232,IC50,=,5232,nM,
56,520074795,177663277,CNC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
57,520074827,177663309,COC1=NC=CC(=C1)C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,42.482,IC50,=,42482,nM,
58,520075419,177663429,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC4=C3NN=C4)Cl,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
59,520075513,177663523,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C(=CS4)C5=CC=C(C=C5)CN,Unspecified,,,,53.235,IC50,=,53235,nM,
60,520075518,177663528,CC(C)(C)C1=CC(=CC(=C1)C(=O)NC2=CC3=C(CNC3)C=C2)Br,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
61,520075520,177663530,C1=CC(=CC=C1CC2=CNC3=C2C=C(C=C3)Cl)C4=NNN=N4,Unspecified,,,,99.14,IC50,=,99140,nM,
62,520075541,177663550,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=CC(=O)NC4=CC=C3,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
63,520075544,177663553,CCOCCNC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
64,520075584,177663591,C1COCC=C1C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,29.924,IC50,=,29924,nM,
65,520076269,177663759,CC(C)C1=NN=C(S1)C2=NC3=C(C=C(C=C3N2)F)C(=O)NC4=CC5=C(CNC5)C=C4,Active,,,,9.861,IC50,=,9861,nM,
66,520076332,177663820,CC(C)C1=CC(=CC(=C1)Br)C(=O)NC2=CC3=C(CNC3)C=C2,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
67,520077099,177664015,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC=CC(=C5)C#N,Active,,,,2.861,IC50,=,2861,nM,
68,520077136,177664050,C1CC1CCNC(=O)[C@@H](C2=CC(=CC(=C2)C3CC3)Cl)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
69,520077153,177664067,C1C2=CC(=C(C=C2CN1)NC(=O)C3=C4C=NNC4=CC(=C3)F)C#N,Unspecified,,,,36.934,IC50,=,36934,nM,
70,520077165,177664079,C=CC[C@@H](C1=CC=CC(=C1)C2=NNN=N2)NC3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Active,,,,7.778,IC50,=,7778,nM,
71,520077190,177664104,CNC(=O)[C@@H](C1=CC=CC(=C1)C2=NNN=N2)NC3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,61.597,IC50,=,61597,nM,
72,520077199,177664112,CN1CC2=C(C1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
73,520077207,172991036,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=CNC4=CC(=C3)Br,Unspecified,,,,33.752,IC50,=,33752,nM,
74,520077257,177664165,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)NC=C4,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
75,520078096,177664281,C1[C@@H]([C@@H]1C(=O)O)C2=CC(=CC=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,32.847,IC50,=,32847,nM,
76,520078100,177664285,C1CNCCC1C2=CC(=CC=C2)[C@@H]3C[C@H]3C4=C5C=NNC5=CC(=C4)Cl,Active,,,,5.838,IC50,=,5838,nM,
77,520078165,172991046,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=C4C(=C3)C=CN4)F,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
78,520078175,177664354,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=NC(=CC(=C3)Cl)C(F)(F)F,Unspecified,,,,22.968,IC50,=,22968,nM,
79,520078186,177664365,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NC3CCOCC3)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
80,520078189,177664368,CN1C=C(C=N1)CNC(=O)[C@@H](C2=CC(=CC(=C2)C3CC3)Cl)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
81,520078192,177664371,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,91.263,IC50,=,91263,nM,
82,520078201,177664380,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)[C@H]4CCOC4,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
83,520078257,177664434,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C(=CS4)CCN,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
84,520078285,177664460,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC(=CC=C3)N4C(=O)NN=N4)Cl,Unspecified,,,,13.947,IC50,=,13947,nM,
85,520079082,177664643,CNC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC(=CC(=C3)C(=O)O)CN,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
86,520079132,177664688,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC=CC(=C3)C4=CN=CO4,Unspecified,,,,23.301,IC50,=,23301,nM,
87,520079136,177664692,C1C2=C(C=CC=C2NC1=O)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,15.134,IC50,=,15134,nM,
88,520079157,177664713,C1CNCC2=C1C=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,32.118,IC50,=,32118,nM,
89,520080050,177664890,C1[C@@H]([C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=CC(=C4)CN,Active,,,,7.937,IC50,=,7937,nM,
90,520080080,177664920,C=CC[C@@H]1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
91,520080128,177664966,C1C[C@@H](C[C@H]1C2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)N,Active,,,,7.637,IC50,=,7637,nM,
92,520080130,177664968,CN1C2=CC(=CC(=C2NC1=O)C(=O)NC3=CC4=C(CNC4)C=C3)Br,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
93,520080154,177664991,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC=C(C=C5)F,Active,,,,3.65,IC50,=,3650,nM,
94,520080163,177665000,CCC1=C(SC(=C1)C(=O)NC2=CC(=CC=C2)N3C(=O)NN=N3)C4=CC=C(C=C4)Cl,Unspecified,,,,13.062,IC50,=,13062,nM,
95,520080169,177665006,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Br)NC(=N4)C5=CC=CC=C5,Active,,,,2.956,IC50,=,2956,nM,
96,520080170,177665007,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C#N)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
97,520080177,177665014,CN1C=C(C=N1)CCC2=NC3=C(C=C(C=C3N2)Cl)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,26.411,IC50,=,26411,nM,
98,520081063,177665216,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)[C@H](C#CCO)NC3=CC=CC(=C3)C4=NNN=N4)Cl,Unspecified,,,,15.913,IC50,=,15913,nM,
99,520081067,177665220,C1COC[C@H]1C2=CC(=NC=C2)NC(=O)C3=CC4=C(C=C3)C(=CS4)CCN,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
100,520081095,172991057,CC1=NC2=C(C=C(C=C2N1)Cl)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,26.724,IC50,=,26724,nM,
101,520081136,177665286,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=C4C=NNC4=CC(=C3)F)C(=O)NCC(F)F,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
102,520081137,177665287,C1C2=C(C=C(C=C2NC1=O)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,53.673,IC50,=,53673,nM,
103,520081139,177665289,C1CNCCC1C2=CC(=CC=C2)[C@H]3C[C@@H]3C4=CC(=CC(=C4)Cl)NC(=O)OCC5=CC=CC=C5,Active,,,,5.509,IC50,=,5509,nM,
104,520081145,177665295,C1C2=C(CN1)C=C(C=C2)N[C@@H](C#CCO)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,22.28,IC50,=,22280,nM,
105,520081146,177665296,C1CC2=C(C1)C(=CC(=C2)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
106,520081201,177665350,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)CN,Unspecified,,,,70.702,IC50,=,70702,nM,
107,520081226,177665373,C1CS(=O)(=O)CC=C1C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,49.988,IC50,=,49988,nM,
108,520082117,172991054,C1COCCC1NC(=O)[C@@H](C2=C3C=NNC3=CC(=C2)Cl)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,43.867,IC50,=,43867,nM,
109,520082123,177665610,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C(=CS4)CN,Unspecified,,,,11.79,IC50,=,11790,nM,
110,520082129,172991027,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC=CC(=C3)CN)Cl,Unspecified,,,,34.571,IC50,=,34571,nM,
111,520082135,177665621,C1CN(CCC1C2=CC=CC3=C2C=CN=C3)CC4=CNC5=CC=CC=C54,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
112,520082136,177665622,CC1=C(C(=CC=C1)C2=NC3=C(C=C(C=C3N2)Cl)C(=O)NC4=CC5=C(CNC5)C=C4)O,Active,,,,3.539,IC50,=,3539,nM,
113,520082143,177665629,CNC(=O)[C@@H](C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)NC3=CC=CC(=C3)CN,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
114,520082154,177665639,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)CCCN,Unspecified,,,,39.227,IC50,=,39227,nM,
115,520082163,172991035,CC(C)NC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,49.803,IC50,=,49803,nM,
116,520082164,177665647,CN1C=C2C=C(C=C(C2=N1)C(=O)NC3=CC4=C(CNC4)C=C3)Cl,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
117,520082168,172991037,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC4=CC=CC=C43)Br,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
118,520082211,177665691,CC(C)(C1=NC2=C(C=C(C=C2N1)F)C(=O)NC3=CC4=C(CNC4)C=C3)S(=O)(=O)C,Unspecified,,,,18.004,IC50,=,18004,nM,
119,520082226,177665705,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC=CC=C5,Active,,,,5.405,IC50,=,5405,nM,
