PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
39,440169237,155545440,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCOC(=O)CCCCCCCNC(=O)CCCC[C@H]6[C@@H]7[C@H](CS6)NC(=O)N7)N=N2,Unspecified,,,,5,EC50,>,5000,nM
40,440171869,155546476,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CC(=O)O)N=N2,Active,,,,2.4,EC50,=,2400,nM
41,440172266,155546634,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCCCCCCCBr)N=N2,Unspecified,,,,5,EC50,>,5000,nM
42,440173478,155547131,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCOCOC)N=N2,Active,,,,0.092,EC50,=,92,nM
43,440176970,155548509,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCF)N=N2,Active,,,,0.038,EC50,=,38,nM
44,440178510,155549172,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CC(=O)OC)N=N2,Active,,,,0.077,EC50,=,77,nM
45,440178760,155549259,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCN(C)C)N=N2,Active,,,,0.025,EC50,=,25,nM
46,440181216,155550238,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCOC(=O)CCCCCCCNC(=O)CCCC[C@H]6[C@@H]7[C@H](CS6)NC(=O)N7)N=N2,Active,,,,0.0414,EC50,=,41.4,nM
47,440182539,155550765,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CC6=CC(=CC=C6)F)N=N2,Active,,,,0.29,EC50,=,290,nM
48,440182843,155550873,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCC6=CC=CC=C6)N=N2,Active,,,,0.6,EC50,=,600,nM
49,440190316,155553844,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CC#C)N=N2,Active,,,,0.069,EC50,=,69,nM
50,440191417,155554260,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCCN(C)C)N=N2,Active,,,,0.025,EC50,=,25,nM
51,440191552,155554311,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCCCCCBr)N=N2,Active,,,,3,EC50,=,3000,nM
52,440192466,155554661,CCCCCCN1C2=C(C=C(C=C2)Cl)[C@]3(C1=O)CC(=O)NC4=C3N=NN4[C@@H](C)C5=CC=C(C=C5)Cl,Active,,,,0.81,EC50,=,810,nM
53,440195820,155556002,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCC(C)(C)C)N=N2,Active,,,,0.87,EC50,=,870,nM
54,440196228,155556178,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCCBr)N=N2,Active,,,,0.25,EC50,=,250,nM
55,440206611,155560335,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3C(C)C)C5=C(C=CC(=C5)Cl)NC4=O)N=N2,Active,,,,0.86,EC50,=,860,nM
56,440207959,155560865,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CC6=CN=CC=C6)N=N2,Active,,,,0.029,EC50,=,29,nM
57,440212137,155562477,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCN6CCOCC6)N=N2,Active,,,,0.075,EC50,=,75,nM
58,440213721,155563134,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCO)N=N2,Active,,,,0.037,EC50,=,37,nM
59,440215443,155563840,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCCCCCN(C)C)N=N2,Active,,,,0.9,EC50,=,900,nM
60,440220241,155565733,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CC(C)C)N=N2,Active,,,,0.15,EC50,=,150,nM
61,440223362,155566931,CCCN1C2=C(C=C(C=C2)Cl)[C@]3(C1=O)CC(=O)NC4=C3N=NN4[C@@H](C)C5=CC=C(C=C5)Cl,Active,,,,0.071,EC50,=,71,nM
62,440227802,155568687,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CC6=CC(=CC(=C6)C(C)(C)C)C(C)(C)C)N=N2,Unspecified,,,,10,EC50,>,10000,nM
63,440229381,155569336,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCCCCCCCCCN(C)C)N=N2,Active,,,,3.5,EC50,=,3500,nM
