PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
26,469805728,164614022,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NC3=CC=CC=C3C(=O)N,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
27,469806057,164614261,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)C(=O)N)NC(=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)Cl,Active,,,,0.58,EC50,=,580,nM,
28,469806328,164614457,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)C(=O)N)NC(=O)C4=CC=C(C=C4)OC5=CC(=CC=C5)Cl,Active,,,,1,EC50,=,1000,nM,
29,469806480,159870737,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)C(=O)N)NC(=O)C4=CC=C(C=C4)C5=CC=C(C=C5)Cl,Active,,,,1.2,EC50,=,1200,nM,
30,469806539,164614605,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NCC3=CC=C(C=C3)NC(=O)C,Unspecified,,,,14,EC50,=,14000,nM,
31,469806670,164614694,COC1=CC=CC(=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)C(=O)N)NC(=O)C4=CC=C(C=C4)C(=O)C5=CC=CC=C5,Active,,,,1.2,EC50,=,1200,nM,
32,469807893,164615583,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC(=CC=C2)OC)C(=O)NCC3=CC=C(C=C3)C(=O)N,Active,,,,7.3,EC50,=,7300,nM,
33,469808488,164616019,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NCC3=CC=C(C=C3)C(=O)N)NC(=O)/C=C/C4=CC=CC=C4,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
34,469808507,164616028,C1CN(CCC1C(=O)N[C@@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)NC4=CC=CC(=C4)C(=O)N)C5=CC=CC=C5,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
35,469809179,164616527,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NCC3=CC=C(C=C3)C(=O)N)NC(=O)C4=CC5=CC=CC=C5S4,Active,,,,6.6,EC50,=,6600,nM,
36,469809519,164616784,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NC3=CC=CC(=C3)C(=O)N,Active,,,,4.6,EC50,=,4600,nM,
37,469810199,164617278,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=C(C=C2)C(F)(F)F)C(=O)NCC3=CC=C(C=C3)C(=O)N,Active,,,,9.8,EC50,=,9800,nM,
38,469810307,164617362,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NCC3=CC=C(C=C3)C(=O)O,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
39,469810362,164617402,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NNC3=CC=C(C=C3)C(=O)N,Active,,,,8.7,EC50,=,8700,nM,
40,469810444,164617465,C1=CC=C(C=C1)OC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)C(=O)N)NC(=O)C4=CC=C(C=C4)OC5=CC=CC=C5,Active,,,,2.9,EC50,=,2900,nM,
41,469811200,164617996,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NCC3=CC=C(C=C3)OC,Unspecified,,,,28,EC50,=,28000,nM,
42,469811225,164618012,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)C(=O)N)NC(=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)C(F)(F)F,Active,,,,1.2,EC50,=,1200,nM,
43,469811518,164618229,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NCC3=CC=C(C=C3)C(=O)N)NC(=O)C4=CC=C(C=C4)OCC5=CC=CC=C5,Active,,,,4,EC50,=,4000,nM,
44,469811606,164618289,COC1=CC=CC=C1OC2=CC=C(C=C2)C(=O)N[C@@H](C3=CC=C(C=C3)OCC4=CC=CC=C4)C(=O)NC5=CC=CC(=C5)C(=O)N,Active,,,,2.2,EC50,=,2200,nM,
45,469811759,164618397,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NCC3=CC(=CC=C3)OC,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
46,469811772,164618407,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NCC3CCC(CC3)C(=O)N,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
47,469812127,164618660,CCCC(C(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NCC3=CC=C(C=C3)C(=O)N)O,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
48,469812995,164619292,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)C(=O)N)NC(=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)C#N,Active,,,,1,EC50,=,1000,nM,
49,469813093,164619367,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)OC,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
50,469814271,164620207,C1=CC=C(C=C1)CCC(=O)N[C@@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)NCC4=CC=C(C=C4)C(=O)N,Unspecified,,,,12,EC50,=,12000,nM,
51,469815144,164620846,COC1=CC=CC(=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)C(=O)N)NC(=O)C4=CC=C(C=C4)OC5=CC=CC=C5,Active,,,,2.1,EC50,=,2100,nM,
52,469815706,164621269,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=C(C=C2)C(C)(C)C)C(=O)NCC3=CC=C(C=C3)C(=O)N,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
53,469815992,164621467,C1COCCN1C(=O)C2=CC=C(C=C2)C(=O)N[C@@H](C3=CC=C(C=C3)OCC4=CC=CC=C4)C(=O)NC5=CC=CC(=C5)C(=O)N,Unspecified,,,,15,EC50,=,15000,nM,
54,469816345,164621711,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)C(=O)N)NC(=O)C4=CC(=CC=C4)OC5=CC=CC=C5,Active,,,,1.7,EC50,=,1700,nM,
55,469816516,164621835,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)CO,Unspecified,,,,18,EC50,=,18000,nM,
56,469816676,164621961,C1COCCN1C2=CC=C(C=C2)C(=O)N[C@@H](C3=CC=C(C=C3)OCC4=CC=CC=C4)C(=O)NC5=CC=CC(=C5)C(=O)N,Active,,,,2.2,EC50,=,2200,nM,
57,469817199,164622336,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NCC3=CC=C(C=C3)C(=O)N)NC(=O)CC4=CC=C(C=C4)C5=CC=CC=C5,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
58,469817654,164622662,C1COC2=C(O1)C=CC(=C2)OC3=CC=C(C=C3)C(=O)N[C@@H](C4=CC=C(C=C4)OCC5=CC=CC=C5)C(=O)NC6=CC=CC(=C6)C(=O)N,Active,,,,3.8,EC50,=,3800,nM,
59,469817804,164622771,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NCC3=CC=C(C=C3)C(=O)N)NC(=O)C4=CC=CS4,Active,,,,8.4,EC50,=,8400,nM,
60,469817861,164622815,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NCCC3=CC=C(C=C3)O,Active,,,,10,EC50,=,10000,nM,
61,469818320,164623162,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)N[C@@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)NC4=CC=CC(=C4)C(=O)N,Active,,,,1.7,EC50,=,1700,nM,
62,469818441,164623254,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=C(C=C2)O)C(=O)NCC3=CC=C(C=C3)C(=O)N,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
63,469818618,164623363,CCCCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NC3=CC=CC(=C3)C(=O)N,Active,,,,2.2,EC50,=,2200,nM,
64,469819142,164623743,C1CC(=O)C2=C1C=CC=C2OC3=CC=C(C=C3)C(=O)N[C@@H](C4=CC=C(C=C4)OCC5=CC=CC=C5)C(=O)NC6=CC=CC(=C6)C(=O)N,Active,,,,3.9,EC50,=,3900,nM,
65,469819167,164623761,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NCC3=CC=C(C=C3)C(=O)NO,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
66,469819277,164623842,CC(C)CCOC1=CC=C(C=C1)C(=O)N[C@@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)NC4=CC=CC(=C4)C(=O)N,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
67,469819851,164624260,CCCCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NCC3=CC=C(C=C3)C(=O)N,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
68,469820195,164624504,C1CC(C1)C(=O)N[C@@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)NCC4=CC=C(C=C4)C(=O)N,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
69,469821415,164625374,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)N3CCCCC3,Unspecified,,,,13,EC50,=,13000,nM,
70,469821434,164625389,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NCC3=CC=C(C=C3)C(=O)N)NC(=O)C4=CC=C(S4)C5=CC=CS5,Active,,,,6.2,EC50,=,6200,nM,
71,469821480,164625423,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)C(=O)N)NC(=O)C4=CC5=CC=CC=C5C=C4,Active,,,,4.5,EC50,=,4500,nM,
72,469822619,164626046,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NCC3=CC=C(C=C3)C(=O)N)N,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
73,469822620,164626047,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)CC(=O)N,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
74,469823347,164626332,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)O)C(=O)NCC2=CC=C(C=C2)C(=O)N,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
75,469823726,164626506,CCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NCC3=CC=C(C=C3)C(=O)N,Unspecified,,,,14,EC50,=,14000,nM,
76,469824294,164626812,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)C(=O)N)NC(=O)C4=CC=C(C=C4)C5=CC=CC=C5,Active,,,,1.7,EC50,=,1700,nM,
77,469824818,164627069,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NCC3=CC=C(C=C3)C(=O)N)NC(=O)C4=CC=C(C=C4)CN,Unspecified,,,,29,EC50,=,29000,nM,
78,469825109,164627197,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NCC3=CC=C(C=C3)C(=O)N)NC(=O)C4=CC=C(C=C4)OC5=CC=CC=C5,Active,,,,1,EC50,=,1000,nM,
79,469825432,164627355,C1=CC=C(C=C1)OC2=CC=C(C=C2)C(=O)N[C@@H](C3=CC=C(C=C3)OCC4=C(C=CC=C4Cl)Cl)C(=O)NC5=CC=CC(=C5)C(=O)N,Active,,,,2.2,EC50,=,2200,nM,
80,469825641,164627515,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NCCC3=CC=C(C=C3)C(=O)N,Active,,,,7.7,EC50,=,7700,nM,
81,469825996,164627679,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)N3CCC(CC3)C(=O)NC4=CC=CC=C4,Unspecified,,,,20,EC50,=,20000,nM,
82,469826062,164627724,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)C(F)(F)F)C(=O)NCC2=CC=C(C=C2)C(=O)N,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
83,469826078,164627736,CCCCCC(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NCC3=CC=C(C=C3)C(=O)N,Active,,,,6.3,EC50,=,6300,nM,
84,469826931,164628159,CCCCCC(=O)N[C@@H](C1=CC=CC=C1)C(=O)NCC2=CC=C(C=C2)C(=O)N,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
85,469827159,164628327,CCCCCC(=O)N[C@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NCC3=CC=C(C=C3)C(=O)N,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
86,469828822,164629090,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)C(=O)N)NC(=O)C4=CC=C(C=C4)C5=CC=CO5,Active,,,,1.7,EC50,=,1700,nM,
87,469829007,164629219,CCCCCCCS(=O)(=O)N[C@@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NCC3=CC=C(C=C3)C(=O)N,Unspecified,,,,11,EC50,=,11000,nM,
