PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
52,404691824,86728614,COC1=CC=CC(=C1)NC(C2=CSC=C2)C(=O)C3=CNC4=CC=CC=C43,Active,,,,0.134,EC50,=,134,nM
53,404691825,86728898,CN(C)CCOC1=CC(=CC(=C1)OC)NC(C2=CC=CC=C2)C(=O)C3=CNC4=CC=CC=C43,Active,,,,1.7,EC50,=,1700,nM
54,404692215,86728666,COC1=CN=CC(=C1)NC(C2=CC=CC=C2)C(=O)C3=CNC4=CC=CC=C43,Active,,,,0.036,EC50,=,36,nM
55,404692277,86728930,COC1=CC(=CC(=C1)NC(C2=CC=CC=C2)C(=O)C3=CNC4=CC=CC=C43)CO,Active,,,,0.065,EC50,=,65,nM
56,404692740,86728625,COC1=CC=CC(=C1)NC(C2=CC3=NC=CN=C3C=C2)C(=O)C4=CNC5=CC=CC=C54,Active,,,,1.2,EC50,=,1200,nM
57,404692761,86728670,COC1=NC(=NS1)NC(C2=CC=CC=C2)C(=O)C3=CNC4=CC=CC=C43,Active,,,,3.3,EC50,=,3300,nM
58,404692893,86728746,COC1=CC=CC(=C1)NC(C2=CC=CC=C2)C(=O)C3=CNC4=C3C=CC(=C4)Cl,Active,,,,0.013,EC50,=,13,nM
59,404693014,86728647,COC1=CC=CC(=C1)NC(C2=CC=CC=C2)C(=O)C3=CNC4=C3C(=CC=C4)Cl,Active,,,,0.024,EC50,=,24,nM
60,404693313,86728779,CC1=CC(=CC=C1)C(C(=O)C2=CNC3=CC=CC=C32)NC4=CC(=CC=C4)OC,Active,,,,0.269,EC50,=,269,nM
61,404693935,17448557,C1CCC(C1)NC(C2=CC=CC=C2)C(=O)C3=CNC4=CC=CC=C43,Unspecified,,,,15,EC50,=,15000,nM
62,404694125,86728664,COC1=CC(=NC=C1)NC(C2=CC=CC=C2)C(=O)C3=CNC4=CC=CC=C43,Active,,,,6.3,EC50,=,6300,nM
63,404694358,86728595,C1=CC=C(C=C1)C(C(=O)C2=CNC3=CC=CC=C32)NC4=CC(=CC(=C4)F)F,Active,,,,1.7,EC50,=,1700,nM
64,404694404,71542833,COC1=CC(=CC(=C1)NC(C2=CN=CC=C2)C(=O)C3=CNC4=CC=CC=C43)OC,Active,,,,0.015,EC50,=,15,nM
65,404694555,86728652,C1=CC=C(C=C1)C(C(=O)C2=CNC3=CC=CC=C32)NC4=CC5=C(C=C4)NC(=O)O5,Active,,,,6.1,EC50,=,6100,nM
