PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
82,103649317,44590086,C1=CC=C(C(=C1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)N,Active,,,,8.48,Km,=,8480,nM,
83,103649317,44590086,C1=CC=C(C(=C1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)N,Unspecified,,,,,Kcat,=,5.96,/min,
84,103649318,44590087,C[C@H]([C@@H](C(=O)NCC(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,1.03,/min,
85,103649318,44590087,C[C@H]([C@@H](C(=O)NCC(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,11.25,Km,=,11250,nM,
86,103649319,44590088,CC(C)C[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,0.77,/min,
87,103649319,44590088,CC(C)C[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C2=CC=CC=C2N,Unspecified,,,,21.78,Km,=,21780,nM,
88,103649320,44590089,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(=O)N)NC(=O)C3=CC=CC=C3N)O,Active,,,,9.38,Km,=,9380,nM,
89,103649320,44590089,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(=O)N)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,2.36,/min,
90,103649321,44590090,C[C@@H](C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)C4=CC=CC=C4N,Active,,,,8.51,Km,=,8510,nM,
91,103649321,44590090,C[C@@H](C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)C4=CC=CC=C4N,Unspecified,,,,,Kcat,=,5.09,/min,
92,103649322,44590091,C1C[C@H](N(C1)C(=O)CNC(=O)C2=CC=CC=C2N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC4=CC(=C(C=C4)O)[N+](=O)[O-])C(=O)N,Active,,,,8.15,Km,=,8150,nM,
93,103649322,44590091,C1C[C@H](N(C1)C(=O)CNC(=O)C2=CC=CC=C2N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC4=CC(=C(C=C4)O)[N+](=O)[O-])C(=O)N,Unspecified,,,,,Kcat,=,1.32,/min,
94,103649323,44590092,C[C@@H](C(=O)NCC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,16.93,/min,
95,103649323,44590092,C[C@@H](C(=O)NCC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Unspecified,,,,22.65,Km,=,22650,nM,
96,103649324,44590093,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CO)NC(=O)C5=CC=CC=C5N,Active,,,,7.18,Km,=,7180,nM,
97,103649324,44590093,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CO)NC(=O)C5=CC=CC=C5N,Unspecified,,,,,Kcat,=,4.01,/min,
98,103649325,44590094,C[C@@H](C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,3.32,/min,
99,103649325,44590094,C[C@@H](C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)C2=CC=CC=C2N,Unspecified,,,,10.84,Km,=,10840,nM,
100,103649326,44590095,C[C@H]([C@@H](C(=O)NCC(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)C2=CC=CC=C2N)O,Unspecified,,,,,Kcat,=,5.13,/min,
101,103649326,44590095,C[C@H]([C@@H](C(=O)NCC(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)C2=CC=CC=C2N)O,Unspecified,,,,10.68,Km,=,10680,nM,
102,103649391,44590130,C[C@@H](C(=O)NCC(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,27.67,/min,
103,103649391,44590130,C[C@@H](C(=O)NCC(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Unspecified,,,,15.2,Km,=,15200,nM,
104,103649392,44590131,C[C@@H](C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)C2=CC=CC=C2N,Active,,,,8.22,Km,=,8220,nM,
105,103649392,44590131,C[C@@H](C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,5.11,/min,
106,103649393,44590132,C[C@@H](C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,13.15,/min,
107,103649393,44590132,C[C@@H](C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Unspecified,,,,14.33,Km,=,14330,nM,
108,103649394,44590133,C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,13.34,/min,
109,103649394,44590133,C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Unspecified,,,,10.49,Km,=,10490,nM,
