PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
28,103649289,44590058,CC(C)[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N,Unspecified,,,,43.17,Km,=,43170,nM
29,103649290,44590059,CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)NC(=O)C3=CC=CC=C3N)N,Unspecified,,,,,Kcat,=,0.22,/min
30,103649290,44590059,CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)NC(=O)C3=CC=CC=C3N)N,Unspecified,,,,16.71,Km,=,16710,nM
31,103649291,44590060,C1=CC=C(C(=C1)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)N,Active,,,,8.81,Km,=,8810,nM
32,103649291,44590060,C1=CC=C(C(=C1)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)N,Unspecified,,,,,Kcat,=,0.14,/min
33,103649292,44590061,C[C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N,Active,,,,3.21,Km,=,3210,nM
34,103649292,44590061,C[C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,0.28,/min
35,103649293,44590062,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C4=CC=CC=C4N,Active,,,,2.87,Km,=,2870,nM
36,103649293,44590062,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C4=CC=CC=C4N,Unspecified,,,,,Kcat,=,0.39,/min
37,103649294,44590063,C[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)C3=CC=CC=C3N,Active,,,,5.63,Km,=,5630,nM
38,103649294,44590063,C[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)C3=CC=CC=C3N,Unspecified,,,,,Kcat,=,0.26,/min
39,103649295,44590064,C[C@H]([C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)C2=CC=CC=C2N)O,Unspecified,,,,,Kcat,=,0.07,/min
40,103649295,44590064,C[C@H]([C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)C2=CC=CC=C2N)O,Unspecified,,,,12.81,Km,=,12810,nM
41,103649296,44590065,CC(C)[C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Active,,,,4.26,Km,=,4260,nM
42,103649296,44590065,CC(C)[C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,0.98,/min
43,103649297,44590066,C1=CC=C(C(=C1)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)N,Active,,,,7.02,Km,=,7020,nM
44,103649297,44590066,C1=CC=C(C(=C1)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)N,Unspecified,,,,,Kcat,=,0.09,/min
45,103649298,44590067,C[C@@H](C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)C3=CC=CC=C3N,Active,,,,7.02,Km,=,7020,nM
46,103649298,44590067,C[C@@H](C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)C3=CC=CC=C3N,Unspecified,,,,,Kcat,=,0.09,/min
47,103649299,44590068,C1C[C@H](N(C1)C(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CC4=CC(=C(C=C4)O)[N+](=O)[O-])C(=O)N,Active,,,,5.18,Km,=,5180,nM
48,103649299,44590068,C1C[C@H](N(C1)C(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CC4=CC(=C(C=C4)O)[N+](=O)[O-])C(=O)N,Unspecified,,,,,Kcat,=,0.08,/min
49,103649300,44590069,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](C)NC(=O)CNC(=O)C3=CC=CC=C3N)O,Active,,,,4.66,Km,=,4660,nM
50,103649300,44590069,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](C)NC(=O)CNC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,0.94,/min
51,103649301,44590070,CC(C)C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC3=CN=CN3)NC(=O)C4=CC=CC=C4N,Unspecified,,,,,Kcat,=,0.14,/min
52,103649301,44590070,CC(C)C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC3=CN=CN3)NC(=O)C4=CC=CC=C4N,Unspecified,,,,14.1,Km,=,14100,nM
53,103649302,44590071,C1C[C@H](N(C1)C(=O)[C@H](CO)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N)C(=O)N[C@@H](CC4=CN=CN4)C(=O)N[C@@H](CC5=CC(=C(C=C5)O)[N+](=O)[O-])C(=O)N,Active,,,,5.77,Km,=,5770,nM
54,103649302,44590071,C1C[C@H](N(C1)C(=O)[C@H](CO)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N)C(=O)N[C@@H](CC4=CN=CN4)C(=O)N[C@@H](CC5=CC(=C(C=C5)O)[N+](=O)[O-])C(=O)N,Unspecified,,,,,Kcat,=,0.07,/min
55,103649303,44590072,C[C@H]([C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C4=CC=CC=C4N)O,Unspecified,,,,,Kcat,=,0.94,/min
56,103649303,44590072,C[C@H]([C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C4=CC=CC=C4N)O,Unspecified,,,,17.23,Km,=,17230,nM
57,103649304,44590073,CC(C)C[C@@H](C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)C3=CC=CC=C3N,Active,,,,4.33,Km,=,4330,nM
58,103649304,44590073,CC(C)C[C@@H](C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)C3=CC=CC=C3N,Unspecified,,,,,Kcat,=,0.9,/min
59,103649305,44590074,C[C@H]([C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,0.06,/min
60,103649305,44590074,C[C@H]([C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,15.02,Km,=,15020,nM
61,103649306,44590075,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CC4=CN=CN4)NC(=O)C5=CC=CC=C5N)O,Unspecified,,,,,Kcat,=,0.08,/min
62,103649306,44590075,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CC4=CN=CN4)NC(=O)C5=CC=CC=C5N)O,Unspecified,,,,12.29,Km,=,12290,nM
63,103649307,44590076,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,0.21,/min
64,103649307,44590076,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,26.75,Km,=,26750,nM
65,103649308,44590077,C[C@H]([C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](C)NC(=O)C2=CC=CC=C2N)O,Active,,,,7.31,Km,=,7310,nM
66,103649308,44590077,C[C@H]([C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](C)NC(=O)C2=CC=CC=C2N)O,Unspecified,,,,,Kcat,=,0.22,/min
67,103649309,44590078,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)N)NC(=O)C3=CC=CC=C3N,Unspecified,,,,,Kcat,=,0.29,/min
68,103649309,44590078,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)N)NC(=O)C3=CC=CC=C3N,Unspecified,,,,10.84,Km,=,10840,nM
69,103649310,44590079,C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C4=CC=CC=C4N,Active,,,,5.33,Km,=,5330,nM
70,103649310,44590079,C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C4=CC=CC=C4N,Unspecified,,,,,Kcat,=,2,/min
71,103649311,44590080,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)CNC(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N,Active,,,,7.17,Km,=,7170,nM
72,103649311,44590080,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)CNC(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,0.1,/min
73,103649312,44590081,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N,Unspecified,,,,,Kcat,=,0.22,/min
74,103649312,44590081,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N,Unspecified,,,,18.43,Km,=,18430,nM
75,103649313,44590082,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)CNC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,0.48,/min
76,103649313,44590082,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)CNC(=O)C2=CC=CC=C2N,Unspecified,,,,10.44,Km,=,10440,nM
77,103649314,44590083,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N)O,Active,,,,4.96,Km,=,4960,nM
78,103649314,44590083,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N)O,Unspecified,,,,,Kcat,=,1.78,/min
79,103649315,44590084,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,0.07,/min
80,103649315,44590084,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,28.85,Km,=,28850,nM
81,103649316,44590085,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N,Unspecified,,,,,Kcat,=,0.07,/min
